,true sales,predicted sales,predicted sales round up 
971,1,3.6180717945098877,4
972,1,3.474041700363159,3
973,1,3.4512603282928467,3
974,2,3.524549722671509,4
975,1,3.827645778656006,4
976,1,3.5826568603515625,4
977,1,3.5188987255096436,4
978,1,3.7992379665374756,4
979,1,3.853698968887329,4
980,1,4.2478485107421875,4
981,1,4.281837463378906,4
982,1,5.735386848449707,6
983,1,4.250675201416016,4
984,1,4.542120933532715,5
985,1,4.284651756286621,4
986,1,4.249979019165039,4
987,1,4.570654392242432,5
988,1,4.269082069396973,4
989,1,4.461813449859619,4
990,1,4.582379341125488,5
991,1,4.35477352142334,4
992,1,5.809624671936035,6
993,1,4.682243347167969,5
994,1,4.501071929931641,5
995,1,4.395339488983154,4
996,1,4.702999591827393,5
997,1,5.76622200012207,6
998,1,3.7062768936157227,4
999,1,3.4247689247131348,3
1000,1,3.436382293701172,3
1001,1,3.5672013759613037,4
1002,1,3.4231319427490234,3
1003,1,3.4745726585388184,3
1004,1,3.7632386684417725,4
1005,1,3.076493263244629,3
1006,1,2.744494676589966,3
1007,1,2.826800584793091,3
1008,1,2.8277857303619385,3
1009,1,2.776096820831299,3
1010,1,3.8062782287597656,4
1011,1,3.515937089920044,4
1012,1,3.542050361633301,4
1013,1,3.8398470878601074,4
1014,1,4.997505187988281,5
1015,1,3.8630425930023193,4
1016,1,3.8408091068267822,4
1017,1,5.023863792419434,5
1018,1,3.908067226409912,4
1019,1,5.052077293395996,5
1020,1,3.7231998443603516,4
1021,2,6.703364372253418,7
1022,5,9.527554512023926,10
1023,3,7.490708351135254,7
1024,3,8.15371322631836,8
1025,5,6.41462516784668,6
1026,7,20.057043075561523,20
1027,6,10.030756950378418,10
1028,8,26.2596435546875,26
1029,11,10.501090049743652,11
1030,24,15.981810569763184,16
1031,7,9.04477310180664,9
1032,20,15.941954612731934,16
1033,5,7.514222145080566,8
1034,3,8.835782051086426,9
1035,6,21.10685157775879,21
1036,4,14.115610122680664,14
1037,24,12.291492462158203,12
1038,6,12.635379791259766,13
1039,11,12.52460765838623,13
1040,5,6.949069023132324,7
1041,1,14.923504829406738,15
1042,1,7.95430850982666,8
1043,4,6.175380706787109,6
1044,3,8.832962989807129,9
1045,2,4.570822715759277,5
1046,1,4.970318794250488,5
1047,1,6.725860595703125,7
1048,1,4.691095352172852,5
1049,1,5.023519515991211,5
1050,1,6.228904724121094,6
1051,2,4.91116189956665,5
1052,2,11.775289535522461,12
1053,20,8.330284118652344,8
1054,7,9.148935317993164,9
1055,3,5.656119346618652,6
1056,4,7.113307952880859,7
1057,3,6.898221015930176,7
1058,2,6.511717796325684,7
1059,1,7.633989334106445,8
1060,2,7.20650577545166,7
1061,1,5.668161392211914,6
1062,1,5.842778205871582,6
1063,1,5.207235336303711,5
1064,1,5.547039031982422,6
1065,1,5.559666633605957,6
1066,1,5.116156578063965,5
1067,1,4.858659744262695,5
1068,1,5.1287841796875,5
1069,2,4.6439361572265625,5
1070,2,6.334168434143066,6
1071,1,4.56573486328125,5
1072,1,5.753843307495117,6
1073,2,4.882506370544434,5
1074,1,4.476995468139648,4
1075,1,4.50041389465332,5
1076,1,6.514361381530762,7
1077,1,4.654123306274414,5
1078,1,4.846188545227051,5
1079,2,4.67937707901001,5
1080,1,5.555020332336426,6
1081,1,4.76693058013916,5
1082,1,5.079842567443848,5
1083,1,5.371419906616211,5
1084,1,5.099658012390137,5
1085,1,5.256315231323242,5
1086,1,5.396674156188965,5
1087,1,5.468155860900879,5
1088,1,4.5317535400390625,5
1089,1,4.723819255828857,5
1090,2,4.932219505310059,5
1091,1,4.557007789611816,5
1092,1,5.451903343200684,5
1093,1,4.753891944885254,5
1094,1,4.801926612854004,5
1095,1,5.912286758422852,6
1096,1,5.241334915161133,5
1097,2,4.448856353759766,4
1098,1,4.746622085571289,5
1099,1,5.03101110458374,5
1100,1,5.1666259765625,5
1101,1,5.043638229370117,5
1102,1,5.099052906036377,5
1103,1,4.92853307723999,5
1104,1,4.784502983093262,5
1105,1,4.811393737792969,5
1106,1,4.941160202026367,5
1107,1,4.7971296310424805,5
1108,1,8.30663776397705,8
1109,1,7.113880157470703,7
1110,1,8.34451675415039,8
1111,1,7.151759147644043,7
1112,1,8.357144355773926,8
1113,1,7.307829856872559,7
1114,1,7.592218399047852,8
1115,1,6.8331403732299805,7
1116,1,8.17888355255127,8
1117,2,4.496212959289551,4
1118,1,4.795782089233398,5
1119,1,6.001166343688965,6
1120,1,6.0137939453125,6
1121,1,3.868443250656128,4
1122,1,6.026420593261719,6
1123,1,4.705931186676025,5
1124,1,4.561901092529297,5
1125,1,4.84628963470459,5
1126,1,4.588792324066162,5
1127,1,6.051674842834473,6
1128,1,4.718558311462402,5
1129,1,4.574527740478516,5
1130,1,1.7670247554779053,2
1131,7,4.933484077453613,5
1132,14,6.812089920043945,7
1133,4,2.921583652496338,3
1134,8,4.121641159057617,4
1135,3,3.1035263538360596,3
1136,6,9.470293998718262,9
1137,3,4.8854570388793945,5
1138,1,2.9106128215789795,3
1139,2,2.5547077655792236,3
1140,1,1.3985698223114014,1
1141,1,3.5404751300811768,4
1142,1,1.2814805507659912,1
1143,2,1.6659767627716064,2
1144,1,1.493715524673462,1
1145,1,1.4625518321990967,1
1146,1,1.2383215427398682,1
1147,2,0.8809969425201416,1
1148,1,1.213421106338501,1
1149,1,2.3603081703186035,2
1150,1,1.9645590782165527,2
1151,1,1.7070610523223877,2
1152,1,2.002915859222412,2
1153,1,1.5747196674346924,2
1154,1,1.9936065673828125,2
1155,1,3.4545767307281494,3
1156,1,2.1309726238250732,2
1157,1,3.4737348556518555,3
1158,2,2.422304630279541,2
1159,1,3.4207427501678467,3
1160,1,2.361952543258667,2
1161,1,2.6943769454956055,3
1162,1,1.8889987468719482,2
1163,1,0.7708823680877686,1
1164,1,2.180152416229248,2
1165,1,1.5986363887786865,2
1166,1,2.1306474208831787,2
1167,1,2.0130598545074463,2
1168,1,2.1998112201690674,2
1169,2,3.9565868377685547,4
1170,1,2.5407626628875732,3
1171,1,2.480776786804199,2
1172,2,3.317689895629883,3
1173,1,2.5171663761138916,3
1174,3,1.9704127311706543,2
1175,2,2.1993558406829834,2
1176,1,4.01998233795166,4
1177,1,2.6173434257507324,3
1178,1,2.7640910148620605,3
1179,1,2.664886236190796,3
1180,1,2.6370434761047363,3
1181,1,2.48993182182312,2
1182,1,2.7904164791107178,3
1183,1,3.1977572441101074,3
1184,1,3.0586256980895996,3
1185,1,2.5867650508880615,3
1186,1,1.3305060863494873,1
1187,1,2.031954050064087,2
1188,1,2.1713078022003174,2
1189,1,1.9629685878753662,2
1190,5,3.330171585083008,3
1191,1,1.6528499126434326,2
1192,2,0.9441049098968506,1
1193,10,5.452828407287598,5
1194,6,10.387742042541504,10
1195,4,2.6586124897003174,3
1196,5,4.434135437011719,4
1197,6,4.696576118469238,5
1198,20,21.849998474121094,22
1199,11,9.142499923706055,9
1200,2,2.518960952758789,3
1201,14,14.884661674499512,15
1202,8,3.145193338394165,3
1203,5,4.163118362426758,4
1204,6,4.481242656707764,4
1205,1,3.861445426940918,4
1206,1,3.9028971195220947,4
1207,2,3.0653908252716064,3
1208,2,1.337409257888794,1
1209,1,2.9156363010406494,3
1210,1,1.4653809070587158,1
1211,1,1.6740548610687256,2
1212,1,2.7922399044036865,3
1213,1,1.8511641025543213,2
1214,1,1.9837520122528076,2
1215,1,2.0884172916412354,2
1216,1,1.8309199810028076,2
1217,1,1.4788429737091064,1
1218,2,4.640681266784668,5
1219,1,6.10356330871582,6
1220,1,6.1161909103393555,6
1221,1,4.746135711669922,5
1222,1,2.438453435897827,2
1223,1,2.9853224754333496,3
1224,1,3.069365978240967,3
1225,1,4.28737735748291,4
1226,1,2.8102314472198486,3
1227,1,2.8371224403381348,3
1228,1,4.300004482269287,4
1229,1,2.8228580951690674,3
1230,1,2.8623762130737305,3
1231,2,2.4466512203216553,2
1232,1,2.4946863651275635,2
1233,1,2.8344900608062744,3
1234,1,1.9831392765045166,2
1235,1,2.1234982013702393,2
1236,1,1.8660004138946533,2
1237,1,1.859588861465454,2
1238,1,1.8569285869598389,2
1239,1,1.8669888973236084,2
1240,1,2.198516607284546,2
1241,1,1.4318153858184814,1
1242,1,1.4444425106048584,1
1243,1,2.9822514057159424,3
1244,1,1.649134874343872,2
1245,1,1.5051047801971436,2
1246,1,1.5319960117340088,2
1247,1,1.469696283340454,1
1248,1,1.8021204471588135,2
1249,1,1.674389123916626,2
1250,1,1.5303590297698975,2
1251,1,1.8701622486114502,2
1252,1,4.247577667236328,4
1253,1,3.8545665740966797,4
1254,1,2.8278958797454834,3
1255,3,3.6988699436187744,4
1256,3,3.8356618881225586,4
1257,3,5.721020698547363,6
1258,2,4.237422943115234,4
1259,2,6.2337188720703125,6
1260,1,4.906023979187012,5
1261,3,7.186261177062988,7
1262,1,5.366474151611328,5
1263,1,4.541506290435791,5
1264,2,4.513916969299316,5
1265,2,5.104902744293213,5
1266,4,10.157773971557617,10
1267,3,6.734051704406738,7
1268,2,5.424427032470703,5
1269,2,7.089468002319336,7
1270,2,4.773828506469727,5
1271,3,5.241935729980469,5
1272,1,4.497574806213379,4
1273,3,6.803150177001953,7
1274,14,15.044013023376465,15
1275,21,18.619604110717773,19
1276,10,13.479333877563477,13
1277,12,10.794679641723633,11
1278,15,22.914100646972656,23
1279,4,9.962721824645996,10
1280,3,6.805765151977539,7
1281,8,8.63864517211914,9
1282,3,8.236493110656738,8
1283,4,9.151826858520508,9
1284,5,6.6518144607543945,7
1285,4,4.489272117614746,4
1286,3,4.4836578369140625,4
1287,1,5.522076606750488,6
1288,4,5.634649276733398,6
1289,4,5.766839027404785,6
1290,2,4.929913520812988,5
1291,3,4.780071258544922,5
1292,6,5.6677751541137695,6
1293,1,9.357965469360352,9
1294,1,4.650795936584473,5
1295,4,10.064821243286133,10
1296,2,5.486833572387695,5
1297,13,17.110145568847656,17
1298,5,4.682676315307617,5
1299,1,3.9110517501831055,4
1300,1,3.6906630992889404,4
1301,3,5.39186954498291,5
1302,3,5.079037666320801,5
1303,3,6.638532638549805,7
1304,2,4.558116912841797,5
1305,2,4.288490295410156,4
1306,3,3.9996161460876465,4
1307,3,7.048948287963867,7
1308,2,8.152419090270996,8
1309,10,5.606093406677246,6
1310,2,6.372043609619141,6
1311,9,6.560691833496094,7
1312,1,6.764438629150391,7
1313,3,4.273453712463379,4
1314,4,6.312483787536621,6
1315,2,5.9790191650390625,6
1316,4,8.774545669555664,9
1317,2,8.151618957519531,8
1318,3,5.089047431945801,5
1319,1,3.781766414642334,4
1320,5,6.663677215576172,7
1321,4,7.075387954711914,7
1322,4,4.901037216186523,5
1323,1,7.074631690979004,7
1324,1,4.373076438903809,4
1325,2,4.975917339324951,5
1326,1,3.954533338546753,4
1327,3,5.668298721313477,6
1328,1,4.351053237915039,4
1329,1,4.712388038635254,5
1330,1,4.455121994018555,4
1331,2,4.270720958709717,4
1332,2,3.342212677001953,3
1333,3,6.171187400817871,6
1334,3,5.433408737182617,5
1335,1,4.321830749511719,4
1336,1,6.07841682434082,6
1337,1,5.790654182434082,6
1338,2,5.994647979736328,6
1339,1,4.706175804138184,5
1340,1,4.773685455322266,5
1341,2,4.857685089111328,5
1342,2,6.552461624145508,7
1343,1,5.528206825256348,6
1344,1,4.091827392578125,4
1345,1,4.153221130371094,4
1346,1,4.337139129638672,4
1347,1,5.477872848510742,5
1348,1,4.216859817504883,4
1349,1,5.086280345916748,5
1350,2,4.007142066955566,4
1351,1,3.641000986099243,4
1352,1,4.693039894104004,5
1353,1,4.03410530090332,4
1354,1,5.050052642822266,5
1355,1,4.086553573608398,4
1356,1,4.449729919433594,4
1357,1,4.159952163696289,4
1358,4,3.7279155254364014,4
1359,9,2.899608612060547,3
1360,2,1.9695804119110107,2
1361,3,4.035702705383301,4
1362,7,2.3238494396209717,2
1363,4,5.346160888671875,5
1364,8,13.066646575927734,13
1365,9,6.385585784912109,6
1366,3,3.2865450382232666,3
1367,15,15.152396202087402,15
1368,21,8.694493293762207,9
1369,13,12.099678039550781,12
1370,11,12.436759948730469,12
1371,3,7.134476661682129,7
1372,2,3.05885910987854,3
1373,1,2.985260009765625,3
1374,4,1.4051873683929443,1
1375,2,3.7509589195251465,4
1376,3,2.089862585067749,2
1377,4,3.175250768661499,3
1378,2,3.7599589824676514,4
1379,4,3.051940441131592,3
1380,2,4.0115251541137695,4
1381,3,2.758126735687256,3
1382,1,4.736682891845703,5
1383,1,1.9448564052581787,2
1384,2,2.4486517906188965,2
1385,1,2.065068006515503,2
1386,2,1.8783836364746094,2
1387,2,2.8461856842041016,3
1388,1,3.0629358291625977,3
1389,2,4.391545295715332,4
1390,1,1.885134220123291,2
1391,4,3.1220145225524902,3
1392,1,2.667191982269287,3
1393,1,2.904003381729126,3
1394,4,1.2481715679168701,1
1395,1,0.9222657680511475,1
1396,4,3.1964282989501953,3
1397,1,3.596834182739258,4
1398,1,1.1151835918426514,1
1399,3,1.3367383480072021,1
1400,3,1.0210511684417725,1
1401,2,2.795790910720825,3
1402,1,1.6587083339691162,2
1403,3,1.6150028705596924,2
1404,3,2.1800286769866943,2
1405,4,3.3148415088653564,3
1406,2,5.3071441650390625,5
1407,8,7.295149803161621,7
1408,2,4.357150554656982,4
1409,1,2.7915890216827393,3
1410,1,3.450965404510498,3
1411,1,3.2049434185028076,3
1412,1,4.710282325744629,5
1413,1,3.465132236480713,3
1414,1,2.544311761856079,3
1415,1,2.3261561393737793,2
1416,1,1.357666254043579,1
1417,1,2.315115451812744,2
1418,1,2.024233102798462,2
1419,2,1.8264048099517822,2
1420,1,1.8962757587432861,2
1421,1,3.2286808490753174,3
1422,1,1.58707594871521,2
1423,1,1.7751200199127197,2
1424,1,2.9805047512054443,3
1425,1,1.530249834060669,2
1426,1,2.4389564990997314,2
1427,1,2.173740863800049,2
1428,1,2.4581298828125,2
1429,1,2.3303980827331543,2
1430,1,2.470756769180298,2
1431,1,2.213259220123291,2
1432,1,2.259974718093872,2
1433,1,1.4986417293548584,1
1434,1,1.2418477535247803,1
1435,1,1.5564634799957275,2
1436,1,1.239187479019165,1
1437,1,1.2574312686920166,1
1438,1,1.2756588459014893,1
1439,1,1.315922498703003,1
1440,1,1.277773141860962,1
1441,1,1.3523542881011963,1
1442,1,2.818981170654297,3
1443,1,1.654752492904663,2
1444,1,1.495450735092163,1
1445,1,1.6358096599578857,2
1446,1,1.3544671535491943,1
1447,1,2.8477413654327393,3
1448,1,1.5204670429229736,2
1449,1,2.8628909587860107,3
1450,2,3.313880205154419,3
1451,3,2.855776786804199,3
1452,6,6.967419624328613,7
1453,3,5.421627044677734,5
1454,4,3.5120179653167725,4
1455,4,4.621874809265137,5
1456,2,3.364433526992798,3
1457,3,5.555051803588867,6
1458,2,5.264779090881348,5
1459,4,7.916261672973633,8
1460,31,18.91238784790039,19
1461,8,12.222066879272461,12
1462,21,25.73240852355957,26
1463,33,23.11958885192871,23
1464,12,12.100255012512207,12
1465,4,6.155392646789551,6
1466,13,21.16733741760254,21
1467,16,15.927834510803223,16
1468,25,18.42482566833496,18
1469,12,12.087448120117188,12
1470,12,21.704954147338867,22
1471,7,12.788900375366211,13
1472,8,16.105998992919922,16
1473,17,16.733369827270508,17
1474,13,17.19118309020996,17
1475,21,16.82193374633789,17
1476,24,23.182430267333984,23
1477,14,21.728307723999023,22
1478,7,12.227893829345703,12
1479,21,15.727896690368652,16
1480,28,22.932621002197266,23
1481,10,15.911001205444336,16
1482,28,11.78302001953125,12
1483,25,40.51939392089844,41
1484,8,22.098934173583984,22
1485,15,17.489898681640625,17
1486,24,17.71578025817871,18
1487,26,29.77850341796875,30
1488,15,19.53240394592285,20
1489,5,9.758001327514648,10
1490,6,11.737136840820312,12
1491,17,18.99793815612793,19
1492,57,50.45135498046875,50
1493,10,21.61875343322754,22
1494,19,54.051658630371094,54
1495,15,13.048700332641602,13
1496,14,22.30602264404297,22
1497,6,12.077999114990234,12
1498,5,7.701179504394531,8
1499,28,17.630460739135742,18
1500,12,10.208515167236328,10
1501,28,34.615230560302734,35
1502,7,19.43345832824707,19
1503,12,29.569490432739258,30
1504,24,27.951406478881836,28
1505,23,25.810815811157227,26
1506,7,14.1846284866333,14
1507,23,32.927066802978516,33
1508,12,19.371538162231445,19
1509,13,15.283106803894043,15
1510,20,16.918331146240234,17
1511,19,7.88165283203125,8
1512,24,23.918811798095703,24
1513,24,17.521841049194336,18
1514,24,38.45219421386719,38
1515,10,25.497241973876953,25
1516,23,12.72763729095459,13
1517,13,12.633248329162598,13
1518,34,22.267009735107422,22
1519,36,36.17992401123047,36
1520,10,14.656067848205566,15
1521,10,12.768956184387207,13
1522,6,17.688480377197266,18
1523,8,8.667262077331543,9
1524,7,7.1256303787231445,7
1525,3,7.897675514221191,8
1526,6,4.820544242858887,5
1527,1,4.9715986251831055,5
1528,1,3.4413557052612305,3
1529,1,3.5116193294525146,4
1530,1,5.20091438293457,5
1531,2,2.9085609912872314,3
1532,1,5.945456504821777,6
1533,1,3.7259178161621094,4
1534,1,4.329374313354492,4
1535,2,4.768096446990967,5
1536,1,6.79132080078125,7
1537,1,3.63283371925354,4
1538,1,3.990671396255493,4
1539,1,5.3931379318237305,5
1540,1,4.847537040710449,5
1541,1,4.0338897705078125,4
1542,1,4.264346122741699,4
1543,1,5.478672027587891,5
1544,4,3.709129810333252,4
1545,2,3.260441541671753,3
1546,1,3.4889254570007324,3
1547,1,3.3584442138671875,3
1548,1,3.0992166996002197,3
1549,1,3.9531261920928955,4
1550,1,4.9822893142700195,5
1551,1,3.9288434982299805,4
1552,1,3.2580366134643555,3
1553,2,3.6940808296203613,4
1554,1,2.924027442932129,3
1555,3,2.5050294399261475,3
1556,2,2.183455228805542,2
1557,2,1.2976586818695068,1
1558,2,2.152181386947632,2
1559,3,1.8048431873321533,2
1560,1,2.4962100982666016,2
1561,2,1.7672970294952393,2
1562,3,2.223324775695801,2
1563,6,6.789974212646484,7
1564,9,3.17098331451416,3
1565,6,13.117264747619629,13
1566,6,5.744758605957031,6
1567,5,9.08678150177002,9
1568,5,5.307397842407227,5
1569,1,1.8002569675445557,2
1570,4,2.102541208267212,2
1571,6,1.7126243114471436,2
1572,1,5.318071365356445,5
1573,3,3.405228853225708,3
1574,3,1.3462517261505127,1
1575,3,3.3543365001678467,3
1576,3,2.9745352268218994,3
1577,2,3.9061295986175537,4
1578,4,3.1351163387298584,3
1579,5,3.2828848361968994,3
1580,4,2.4016640186309814,2
1581,5,3.7585010528564453,4
1582,3,6.047018051147461,6
1583,3,3.2012555599212646,3
1584,4,2.204796075820923,2
1585,2,1.955113410949707,2
1586,1,1.975482702255249,2
1587,3,4.130646705627441,4
1588,4,2.8145389556884766,3
1589,3,1.8011696338653564,2
1590,5,3.3917665481567383,3
1591,1,1.4195826053619385,1
1592,2,3.80022931098938,4
1593,2,1.3286569118499756,1
1594,2,4.249571800231934,4
1595,3,1.821523904800415,2
1596,2,1.1206977367401123,1
1597,2,3.9214112758636475,4
1598,1,1.640747308731079,2
1599,1,1.4122536182403564,1
1600,2,2.8620388507843018,3
1601,2,1.194312334060669,1
1602,1,0.9491469860076904,1
1603,1,2.152080774307251,2
1604,1,0.4786708354949951,0
1605,2,0.47285962104797363,0
1606,1,0.6763246059417725,1
1607,2,2.656397581100464,3
1608,1,0.8907887935638428,1
1609,2,2.9806652069091797,3
1610,1,1.628112554550171,2
1611,1,0.8135950565338135,1
1612,2,0.7908122539520264,1
1613,1,1.795175313949585,2
1614,1,1.4385812282562256,1
1615,1,1.961463212966919,2
1616,1,1.6159822940826416,2
1617,1,0.6559693813323975,1
1618,1,1.5831916332244873,2
1619,1,1.9329442977905273,2
1620,1,1.5750377178192139,2
1621,1,1.3606860637664795,1
1622,1,2.1585822105407715,2
1623,1,2.2672460079193115,2
1624,1,2.4960238933563232,2
1625,1,1.0292637348175049,1
1626,1,1.0558393001556396,1
1627,1,1.3440401554107666,1
1628,1,1.3829171657562256,1
1629,1,1.345198392868042,1
1630,1,1.414191484451294,1
1631,1,1.1443674564361572,1
1632,1,5.792393684387207,6
1633,1,1.1955955028533936,1
1634,1,1.226548433303833,1
1635,1,1.4279158115386963,1
1636,1,1.33754563331604,1
1637,1,2.5366973876953125,3
1638,1,2.438119411468506,2
1639,1,3.7014968395233154,4
1640,1,2.206984758377075,2
1641,1,2.226064443588257,2
1642,1,1.7763001918792725,2
1643,1,1.9538331031799316,2
1644,1,1.956144094467163,2
1645,1,1.6944968700408936,2
1646,1,1.738795518875122,2
1647,1,1.7703897953033447,2
1648,2,2.4690372943878174,2
1649,1,2.1102359294891357,2
1650,1,2.4592208862304688,2
1651,1,2.174978494644165,2
1652,1,3.625234365463257,4
1653,1,3.6263906955718994,4
1654,1,2.101430654525757,2
1655,1,2.152252197265625,2
1656,1,2.5156919956207275,3
1657,1,2.1381874084472656,2
1658,1,2.1615781784057617,2
1659,6,2.5583770275115967,3
1660,5,5.724274635314941,6
1661,7,4.245638370513916,4
1662,7,2.9521565437316895,3
1663,4,6.76478385925293,7
1664,2,4.992823600769043,5
1665,1,2.2836382389068604,2
1666,2,4.379667282104492,4
1667,5,9.307913780212402,9
1668,5,2.6168301105499268,3
1669,5,7.095678329467773,7
1670,3,6.343243598937988,6
1671,4,5.859499931335449,6
1672,4,3.8622379302978516,4
1673,1,2.921969413757324,3
1674,2,5.764190673828125,6
1675,4,3.9827120304107666,4
1676,7,4.220752239227295,4
1677,1,3.046433687210083,3
1678,1,3.3988049030303955,3
1679,2,2.641007423400879,3
1680,3,3.385099172592163,3
1681,5,5.36958122253418,5
1682,2,3.9154412746429443,4
1683,6,4.962954521179199,5
1684,3,4.732850551605225,5
1685,6,3.8609015941619873,4
1686,4,6.830194473266602,7
1687,3,4.473807334899902,4
1688,2,5.002782821655273,5
1689,2,4.137857437133789,4
1690,2,3.6300673484802246,4
1691,1,2.5445027351379395,3
1692,4,2.8014910221099854,3
1693,1,3.8156898021698,4
1694,4,3.3344764709472656,3
1695,1,3.5465831756591797,4
1696,2,4.518625736236572,5
1697,1,3.0570147037506104,3
1698,2,4.945720195770264,5
1699,1,3.2887039184570312,3
1700,2,2.940816640853882,3
1701,1,4.703399658203125,5
1702,2,3.0928831100463867,3
1703,1,2.6048038005828857,3
1704,2,2.3445723056793213,2
1705,2,2.144376754760742,2
1706,1,2.2834649085998535,2
1707,1,2.7285029888153076,3
1708,1,2.38114857673645,2
1709,1,2.286594867706299,2
1710,10,4.906314849853516,5
1711,4,3.3778164386749268,3
1712,43,31.847793579101562,32
1713,4,7.783115386962891,8
1714,21,18.84070587158203,19
1715,27,23.252479553222656,23
1716,18,21.506555557250977,22
1717,5,10.886638641357422,11
1718,8,17.771242141723633,18
1719,4,5.884309768676758,6
1720,9,6.267127990722656,6
1721,6,10.269580841064453,10
1722,3,4.94151496887207,5
1723,1,3.923970937728882,4
1724,5,5.2810516357421875,5
1725,1,4.951379776000977,5
1726,1,3.658874750137329,4
1727,2,1.5135257244110107,2
1728,2,2.0111091136932373,2
1729,1,2.275067090988159,2
1730,1,1.8519666194915771,2
1731,1,2.030938148498535,2
1732,1,3.0067954063415527,3
1733,2,2.729717254638672,3
1734,1,2.5691871643066406,3
1735,2,1.783334493637085,2
1736,1,3.246216297149658,3
1737,2,2.069474935531616,2
1738,1,3.0374419689178467,3
1739,1,2.2155086994171143,2
1740,1,2.355867624282837,2
1741,1,3.2937538623809814,3
1742,1,2.2967474460601807,2
1743,1,1.9922442436218262,2
1744,1,3.3832006454467773,3
1745,1,1.9060540199279785,2
1746,1,3.638943672180176,4
1747,1,2.499953508377075,2
1748,2,3.01017427444458,3
1749,1,2.1873669624328613,2
1750,1,2.5758469104766846,3
1751,1,4.089572906494141,4
1752,1,3.60434627532959,4
1753,1,3.499554395675659,3
1754,1,2.868290901184082,3
1755,1,2.871591567993164,3
1756,1,2.5225181579589844,3
1757,1,2.2824597358703613,2
1758,1,2.687943696975708,3
1759,1,2.29508638381958,2
1760,1,2.7005703449249268,3
1761,1,2.6704094409942627,3
1762,1,3.8757941722869873,4
1763,1,3.379687786102295,3
1764,1,4.021812438964844,4
1765,1,4.6850738525390625,5
1766,1,5.177794456481934,5
1767,5,7.132867813110352,7
1768,4,6.716697692871094,7
1769,6,10.646194458007812,11
1770,9,10.643732070922852,11
1771,10,14.473747253417969,14
1772,10,9.625811576843262,10
1773,3,7.200995445251465,7
1774,17,9.073921203613281,9
1775,19,19.245969772338867,19
1776,7,10.288352966308594,10
1777,5,11.995597839355469,12
1778,3,6.438507080078125,6
1779,4,8.087918281555176,8
1780,8,9.426368713378906,9
1781,4,11.918869018554688,12
1782,9,12.20577621459961,12
1783,9,7.921664237976074,8
1784,5,10.856438636779785,11
1785,4,9.640531539916992,10
1786,7,10.252643585205078,10
1787,7,10.020830154418945,10
1788,10,10.32082462310791,10
1789,22,19.92181968688965,20
1790,16,9.425359725952148,9
1791,13,13.99266529083252,14
1792,21,18.901859283447266,19
1793,8,12.089347839355469,12
1794,8,13.91782283782959,14
1795,5,10.041179656982422,10
1796,6,11.120246887207031,11
1797,4,7.746670722961426,8
1798,18,15.359079360961914,15
1799,12,13.514303207397461,14
1800,7,6.242958068847656,6
1801,5,9.26168441772461,9
1802,10,11.359561920166016,11
1803,14,14.415632247924805,14
1804,1,5.363268852233887,5
1805,5,6.927005767822266,7
1806,8,6.554987907409668,7
1807,1,5.635337829589844,6
1808,5,12.372335433959961,12
1809,7,7.862071990966797,8
1810,1,8.646278381347656,9
1811,2,5.603367805480957,6
1812,2,4.572321891784668,5
1813,2,6.913078308105469,7
1814,2,5.266661643981934,5
1815,2,6.956930160522461,7
1816,2,4.373963832855225,4
1817,2,6.2685651779174805,6
1818,1,6.151249885559082,6
1819,2,5.119948387145996,5
1820,1,4.9465484619140625,5
1821,1,3.917092800140381,4
1822,3,4.563093185424805,5
1823,1,5.526930809020996,6
1824,1,4.369324207305908,4
1825,2,4.5214128494262695,5
1826,1,4.6105546951293945,5
1827,1,4.7685136795043945,5
1828,1,4.8239288330078125,5
1829,1,5.973898887634277,6
1830,1,4.461343765258789,4
1831,1,4.5093793869018555,5
1832,1,4.5362701416015625,5
1833,1,4.473970890045166,4
1834,1,4.486597537994385,4
1835,1,4.534632682800293,5
1836,1,4.499224662780762,4
1837,2,7.565454483032227,8
1838,2,3.7534425258636475,4
1839,2,4.832554817199707,5
1840,4,3.9205901622772217,4
1841,5,7.159201622009277,7
1842,2,9.22042465209961,9
1843,10,19.802927017211914,20
1844,2,5.275153160095215,5
1845,2,6.253979682922363,6
1846,1,5.456683158874512,5
1847,1,4.6749467849731445,5
1848,3,4.238540172576904,4
1849,2,7.055331230163574,7
1850,1,4.466706275939941,4
1851,1,5.171853065490723,5
1852,2,4.986610412597656,5
1853,3,9.384002685546875,9
1854,2,6.935925483703613,7
1855,2,4.286534309387207,4
1856,1,4.539472579956055,5
1857,2,3.8429317474365234,4
1858,5,10.243576049804688,10
1859,4,4.966464042663574,5
1860,3,5.430228233337402,5
1861,2,4.742729663848877,5
1862,2,4.704256057739258,5
1863,1,3.995892286300659,4
1864,1,4.740958213806152,5
1865,1,3.1174826622009277,3
1866,8,7.505413055419922,8
1867,24,7.658905029296875,8
1868,11,12.794151306152344,13
1869,14,13.363896369934082,13
1870,26,15.843955039978027,16
1871,11,10.570350646972656,11
1872,9,11.06201171875,11
1873,8,8.154715538024902,8
1874,39,15.888298034667969,16
1875,5,9.70424747467041,10
1876,17,11.83064079284668,12
1877,13,10.761392593383789,11
1878,3,11.49642562866211,11
1879,18,11.866804122924805,12
1880,42,25.370573043823242,25
1881,24,26.423988342285156,26
1882,8,10.29113483428955,10
1883,13,11.107802391052246,11
1884,9,19.78529167175293,20
